Time,can,PL
-1000000015,can0,28B#0000000000000000
-1000000015,can0,125#9000419F437D3360
-1000000015,can0,0A7#1090FA408105E0A0
-1000000015,can0,1CA#3FF9FF8000000C30
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,193#00080803E8780000
-1000000015,can0,20E#4E2003A0003F8FFF
-1000000015,can0,522#DF7FD0007D28001C
-1000000015,can0,366#7FDDC8020147CE78
-1000000015,can0,580#00000003D2880000
-1000000015,can0,434#0382A0AE83448D70
-1000000015,can0,295#0000000000001840
-1000000015,can0,0D0#02750464FC000000
-1000000015,can0,033#0007E0000C0007D0
-1000000015,can0,6E0#0000000000000000
-1000000015,can0,498#87FFBFFCE280038C
-1000000015,can0,230#FA000002EC000A00
-1000000015,can0,26E#010A008288EBEA04
-1000000015,can0,5B3#0400000000000400
-1000000015,can0,2E1#0000000000000004
-1000000015,can0,354#1FFF40000003FA00
-1000000015,can0,00E#2052D60208087532
-1000000015,can0,5E1#893FE00802000080
-1000000015,can0,69E#044004811FC00F82
-1000000015,can0,125#9000419F437D1560
-1000000015,can0,162#00080003EA11F4C6
-1000000015,can0,0A7#1090FA408105E0A0
-1000000015,can0,2A3#00000003FE800000
-1000000015,can0,5FD#BDDDFDFFFEFFEDDA
-1000000015,can0,6E0#0000000000000000
-1000000015,can0,153#00000000000C1002
-1000000015,can0,662#4EA0000040000000
-1000000015,can0,19C#0220201B82002750
-1000000015,can0,0D0#0A750464FB000000
-1000000015,can0,107#0000000000000000
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,033#0007D8000C4007D0
-1000000015,can0,274#00F221FB507C8EB9
-1000000015,can0,0C0#6000000000000000
-1000000015,can0,0BA#04779DC4100004A0
-1000000015,can0,51B#2909183F01060801
-1000000015,can0,32D#80000420AC010020
-1000000015,can0,2B4#14E9830000005800
-1000000015,can0,354#1FFF40000003FA00
-1000000015,can0,5E1#893FE00802000080
-1000000015,can0,00E#2052D60208087526
-1000000015,can0,3C1#7B551FBB2DB7E92E
-1000000015,can0,28B#0000000000000000
-1000000015,can0,125#9000419F437CF760
-1000000015,can0,6FC#00000752E2000040
-1000000015,can0,0A7#1090FA408105E0A0
-1000000015,can0,0FD#0000010080100000
-1000000015,can0,239#0000000000003FE0
-1000000015,can0,03C#0000040028000000
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,207#040460482ADED518
-1000000015,can0,4C9#01F915820D02F64B
-1000000015,can0,1D6#020F828030240580
-1000000015,can0,1A4#00000002ECCC0000
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,193#00080803E8780000
-1000000015,can0,20E#4E2003A0003F8FFF
-1000000015,can0,522#DF7FD0007CB0001C
-1000000015,can0,366#7FDDC8020147CE78
-1000000015,can0,580#00000003CB080000
-1000000015,can0,0D0#12750464FA000000
-1000000015,can0,033#0007D0000C8007D0
-1000000015,can0,434#03AAA0AE83448D70
-1000000015,can0,6E0#0000000000000000
-1000000015,can0,0D7#000001C000000000
-1000000015,can0,498#87FFBFFCE180038D
-1000000015,can0,577#00000800000000AE
-1000000015,can0,230#F9000002EC000C00
-1000000015,can0,2E1#0000000000000004
-1000000015,can0,354#1FFF40000003EB00
-1000000015,can0,00E#2052D60208087532
-1000000015,can0,5E1#893FE00802000080
-1000000015,can0,69E#044004811FC00F82
-1000000015,can0,125#9000419F437CD960
-1000000015,can0,162#00080003EA11F4C6
-1000000015,can0,0A7#1090FA408105E0A0
-1000000015,can0,497#0000000000000000
-1000000015,can0,6E0#0000000000000000
-1000000015,can0,153#00000000000C1002
-1000000015,can0,295#0000000000001840
-1000000015,can0,662#4EA0000040000000
-1000000015,can0,19C#061C201B82002750
-1000000015,can0,107#0000000000000000
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,0D0#1A750464F9000000
-1000000015,can0,033#0007C8000CC007D0
-1000000015,can0,274#00F223F9507C8EB9
-1000000015,can0,0C0#6000000000000000
-1000000015,can0,354#1FFF40000003DC00
-1000000015,can0,5E1#893FE00802000080
-1000000015,can0,00E#2052960208087532
-1000000015,can0,28B#0000000000000000
-1000000015,can0,125#9000419F437CBB60
-1000000015,can0,0A7#1090FA408105E0A0
-1000000015,can0,2D2#0000400000000000
-1000000015,can0,4FD#000000000200BE00
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,193#00080803E8780000
-1000000015,can0,20E#4E2003A0003FAFFF
-1000000015,can0,522#DF7FD0007C38001C
-1000000015,can0,366#7FDDC8020147CE78
-1000000015,can0,580#00000003C3880000
-1000000015,can0,434#03CAA0AE83448D70
-1000000015,can0,3C1#7B551FBAED38A92E
-1000000015,can0,0D0#22750464F8000000
-1000000015,can0,033#0007C0000D0007D0
-1000000015,can0,6E0#0000000000000000
-1000000015,can0,498#87FFBFFCE080038E
-1000000015,can0,230#F8000002EC000E00
-1000000015,can0,2E1#0000000000000004
-1000000015,can0,354#1FFF40000003DC00
-1000000015,can0,00E#2052960208087526
-1000000015,can0,5E1#893FE00802000080
-1000000015,can0,69E#044004801FC00F82
-1000000015,can0,125#9000419F437C9D60
-1000000015,can0,162#00080003EA11F4C6
-1000000015,can0,0A7#1090FA408105E0A0
-1000000015,can0,6E0#0000000000000000
-1000000015,can0,153#00000000000C1002
-1000000015,can0,662#4EA0000040000000
-1000000015,can0,19C#0A18201B82002750
-1000000015,can0,0D0#2A750464F7000000
-1000000015,can0,107#0000000000000000
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,655#2C03FC0010000000
-1000000015,can0,033#0007B8000D4007D0
-1000000015,can0,274#00F225F7507C8EB9
-1000000015,can0,0C0#6000000000000000
-1000000015,can0,0BA#04779DC4100004A0
-1000000015,can0,354#1FFF40000003D480
-1000000015,can0,5E1#893FE00802000080
-1000000015,can0,00E#2052960208087532
-1000000015,can0,125#9000419F437C7F60
-1000000015,can0,28B#0000000000000000
-1000000015,can0,0A7#1090FA408105E0A0
-1000000015,can0,407#00001FF01500BDA0
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,0F4#9A0C010204B10240
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,193#00080803E8780000
-1000000015,can0,20E#4E2003A0003FAFFF
-1000000015,can0,522#DF7FD0007BC0001C
-1000000015,can0,366#7FDDC8020147CE78
-1000000015,can0,580#00000003BC080000
-1000000015,can0,434#03EAA0AE83448D70
-1000000015,can0,295#0000000000001840
-1000000015,can0,0D0#32750464F6000000
-1000000015,can0,033#0007B0000D8007D0
-1000000015,can0,6E0#0000000000000000
-1000000015,can0,498#87FFBFFCDF80038F
-1000000015,can0,32D#80000420AC010020
-1000000015,can0,230#F7000002EC001000
-1000000015,can0,2E1#0000000000000004
-1000000015,can0,354#1FFF40000003C580
-1000000015,can0,00E#2052D6020808752C
-1000000015,can0,3C1#7B551FBB2C79292E
-1000000015,can0,69E#044004811FC00F82
-1000000015,can0,125#9000419F437E4160
-1000000015,can0,2C1#01F3EFC7C91E2FC8
-1000000015,can0,5E1#893FE00802000080
-1000000015,can0,162#00080003EA11F4C6
-1000000015,can0,0A7#1090FA408105E0A0
-1000000015,can0,6E0#0000000000000000
-1000000015,can0,4E7#0000001503670000
-1000000015,can0,153#00000000000C1002
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,662#4EA0000040000000
-1000000015,can0,684#54D677D94154901E
-1000000015,can0,107#0000000000000000
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,636#249C7980EF882000
-1000000015,can0,2D7#100060D800000008
-1000000015,can0,19C#0E14201B82002750
-1000000015,can0,0D0#3A750464F5000000
-1000000015,can0,033#0007A8000DC007D0
-1000000015,can0,274#00F227F5507C8EB9
-1000000015,can0,0C0#6000000000000000
-1000000015,can0,3E4#00CC000085000000
-1000000015,can0,65C#4008E27530000000
-1000000015,can0,577#00000800000000AE
-1000000015,can0,354#1FFF40000003C580
-1000000015,can0,5E1#893FE00802000080
-1000000015,can0,28B#0000000000000000
-1000000015,can0,00E#2052D6020808752C
-1000000015,can0,125#9000415F437E4360
-1000000015,can0,2E2#18080D4040000118
-1000000015,can0,345#050202C23C774081
-1000000015,can0,430#0031448BE48011A0
-1000000015,can0,0A7#1090FA408105E0A0
-1000000015,can0,130#0001500000000000
-1000000015,can0,03D#0000088000000000
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,193#00080803E8780000
-1000000015,can0,20E#4E2003A0003FAFFF
-1000000015,can0,522#DF7FD0007B48001C
-1000000015,can0,366#7FDDC8020147CE78
-1000000015,can0,580#00000003B4880000
-1000000015,can0,434#040AA0AE83448D70
-1000000015,can0,0D0#42750464F4000000
-1000000015,can0,033#0007A0000E0007D0
-1000000015,can0,6E0#0000000000000000
-1000000015,can0,66C#0040000018000000
-1000000015,can0,498#87FFBFFCEF800340
-1000000015,can0,464#0002400000901E50
-1000000015,can0,230#F6000002EC001200
-1000000015,can0,618#FB7DBEFFF177BFDD
-1000000015,can0,585#0040000000020018
-1000000015,can0,2E1#0000000000000004
-1000000015,can0,354#1FFF40000003BE00
-1000000015,can0,00E#2052D60208087526
-1000000015,can0,5E1#893FE00802000080
-1000000015,can0,69E#044004811FC00F82
-1000000015,can0,125#9000415F437E2560
-1000000015,can0,162#00080003EA11F4C6
-1000000015,can0,0A7#1090FA408105E0A0
-1000000015,can0,55C#101B000041823000
-1000000015,can0,0F8#7EDFF4FD49FBA7B8
-1000000015,can0,4FD#000000000200BE00
-1000000015,can0,6E0#0000000000000000
-1000000015,can0,3C1#7B551FBBEB39A92E
-1000000015,can0,153#00000000000C1002
-1000000015,can0,295#0000000000001840
-1000000015,can0,662#4EA0000040000000
-1000000015,can0,19C#1210201B82002750
-1000000015,can0,107#0000000000000000
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,0D0#4A750464F3000000
-1000000015,can0,033#000798000E4007D0
-1000000015,can0,274#00F229F3507C8EB9
-1000000015,can0,0C0#6000000000000000
-1000000015,can0,0BA#04779D84100004A0
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,354#1FFF40000003BE00
-1000000015,can0,5E1#893FE00802000080
-1000000015,can0,00E#2052D60208087538
-1000000015,can0,125#9000415F437E0760
-1000000015,can0,28B#0000000000000000
-1000000015,can0,0A7#1090FA408105E0A0
-1000000015,can0,1CA#3FF9FF8000000C30
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,193#00080803E8880000
-1000000015,can0,20E#4E2003A0003F8FFF
-1000000015,can0,522#DF7FD0007AD0001C
-1000000015,can0,366#7FDDC8020147CE78
-1000000015,can0,580#00000003AD080000
-1000000015,can0,434#042AA0AE83448D70
-1000000015,can0,0D0#52750464F2000000
-1000000015,can0,033#000790000E8007D0
-1000000015,can0,6E0#0000000000000000
-1000000015,can0,498#87FFBFFCEE800341
-1000000015,can0,230#F5000002EC001400
-1000000015,can0,26E#010A008288EBEA04
-1000000015,can0,5B3#0400000000000400
-1000000015,can0,2E1#0000000000000004
-1000000015,can0,354#1FFF40000003AF00
-1000000015,can0,00E#2052D60208087532
-1000000015,can0,5E1#893FE00802000080
-1000000015,can0,69E#044004811FC00F82
-1000000015,can0,125#9000415F437DE960
-1000000015,can0,162#00080003EA11F4C6
-1000000015,can0,0A7#1090FA408105E0A0
-1000000015,can0,2A3#00000003FE800000
-1000000015,can0,6E0#0000000000000000
-1000000015,can0,153#00000000000C1002
-1000000015,can0,662#4EA0000040000000
-1000000015,can0,19C#160C201B82002750
-1000000015,can0,0D0#5A750464F1000000
-1000000015,can0,107#0000000000000000
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,033#000788000EC007D0
-1000000015,can0,274#00F22BF1507C8EB9
-1000000015,can0,0C0#6000000000000000
-1000000015,can0,32D#80000420AC010020
-1000000015,can0,2B4#14E9830000005800
-1000000015,can0,354#1FFF400000041800
-1000000015,can0,5E1#893FE00802000080
-1000000015,can0,00E#2052D6020808752C
-1000000015,can0,3C1#7B551FBBEA7A692E
-1000000015,can0,28B#0000000000000000
-1000000015,can0,125#9000419F437DAB60
-1000000015,can0,6FC#00000752E2000040
-1000000015,can0,0A7#1090FA408105E0A0
-1000000015,can0,239#0000000000003FE0
-1000000015,can0,03C#0000040028000000
-1000000015,can0,207#040460482ADED518
-1000000015,can0,4C9#01F915820D02F64B
-1000000015,can0,1D6#020B808030240580
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,193#00080803E8880000
-1000000015,can0,20E#4E2003A0003FAFFF
-1000000015,can0,522#DF7FD0007A58001C
-1000000015,can0,366#7FDDC8020147CE78
-1000000015,can0,580#00000003A5880000
-1000000015,can0,0D7#000001C000000000
-1000000015,can0,295#0000000000001840
-1000000015,can0,0D0#62750464F0000000
-1000000015,can0,033#000780000F0007D0
-1000000015,can0,434#044AA0AE83448D70
-1000000015,can0,6E0#0000000000000000
-1000000015,can0,498#87FFBFFCED800342
-1000000015,can0,577#00000800000000AE
-1000000015,can0,230#F4000002EC001600
-1000000015,can0,2E1#0000000000000004
-1000000015,can0,354#1FFF400000041800
-1000000015,can0,00E#2052D60208087538
-1000000015,can0,5E1#893FE00802000080
-1000000015,can0,69E#044004811FC00F82
-1000000015,can0,125#9000415F437DAD60
-1000000015,can0,162#00080003EA11F4C6
-1000000015,can0,0A7#1090FA408105E0A0
-1000000015,can0,497#0000000000000000
-1000000015,can0,6E0#0000000000000000
-1000000015,can0,153#00000000000C1002
-1000000015,can0,662#4EA0000040000000
-1000000015,can0,19C#1A08201B82002750
-1000000015,can0,0D0#6A750464EF000000
-1000000015,can0,033#000778000F4007D0
-1000000015,can0,274#00F22DEF507C8EB9
-1000000015,can0,0C0#6000000000000000
-1000000015,can0,107#0000000000000000
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,0BA#04779D84100004A0
-1000000015,can0,354#1FFF400000041080
-1000000015,can0,5E1#893FE00802000080
-1000000015,can0,00E#2052D60208087532
-1000000015,can0,125#9000415F437D8F60
-1000000015,can0,28B#0000000000000000
-1000000015,can0,0A7#1090FA408105E0A0
-1000000015,can0,2D2#0000480000000000
-1000000015,can0,4FD#000000000200BE00
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,4CB#8000000000000000
-1000000015,can0,193#00080803E8880000
-1000000015,can0,20E#4E2003A0003FAFFF
-1000000015,can0,522#DF7FD00079E0001C
-1000000015,can0,366#7FDDC8020147CE78
-1000000015,can0,580#000000039E080000
-1000000015,can0,3C1#7B551FBBE9FAE92E
-1000000015,can0,0D0#72750464EE000000
-1000000015,can0,033#000770000F8007D0
-1000000015,can0,434#046800AE83448D70
-1000000015,can0,6E0#0000000000000000
-1000000015,can0,280#18E0027000000000
-1000000015,can0,498#87FFBFFCEC800343
-1000000015,can0,230#F3000002EC001800
-1000000015,can0,2E1#0000000000000004
-1000000015,can0,354#1FFF400000040180
-1000000015,can0,00E#2052D6020808752C
-1000000015,can0,5E1#893FE00802000080
-1000000015,can0,69E#044004811FC00F82
-1000000015,can0,125#9000415F437D7160
-1000000015,can0,162#00080003EA11F4C6
-1000000015,can0,0A7#1090FA408105E0A0
-1000000015,can0,6E0#0000000000000000
-1000000015,can0,153#00000000000C1002
-1000000015,can0,295#0000000000001840
-1000000015,can0,662#4EA0000040000000
-1000000015,can0,19C#1E04201B82002750
-1000000015,can0,0D0#7A750464ED000000
-1000000015,can0,107#0000000000000000
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,033#000768000FC007D0
-1000000015,can0,274#00F22FED507C8EB9
-1000000015,can0,0C0#6000000000000000
-1000000015,can0,354#1FFF400000040180
-1000000015,can0,5E1#893FE00802000080
-1000000015,can0,28B#0000000000000000
-1000000015,can0,00E#2052D6020808752C
-1000000015,can0,125#9000415F437D5360
-1000000015,can0,0A7#1090FA408105E0A0
-1000000015,can0,407#00001FF01500BDA0
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,0F4#9A0C010204B10240
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,193#00080803E8880000
-1000000015,can0,20E#4E2003A0003FAFFF
-1000000015,can0,522#DF7FD0007968001C
-1000000015,can0,366#7FDDC8020147CE78
-1000000015,can0,580#0000000396880000
-1000000015,can0,434#000000AE83448D70
-1000000015,can0,0D0#02750464FC000000
-1000000015,can0,033#0007E0000C0007D0
-1000000015,can0,6E0#0000000000000000
-1000000015,can0,498#87FFBFFCEC800304
-1000000015,can0,32D#80000420AC010020
-1000000015,can0,230#F2000002EC001A00
-1000000015,can0,2E1#0000000000000004
-1000000015,can0,354#1FFF40000003FA00
-1000000015,can0,00E#2052D60208087532
-1000000015,can0,3C1#7B551FBB69BBA92E
-1000000015,can0,69E#044004811FC00F82
-1000000015,can0,125#9000415F437D3560
-1000000015,can0,5E1#893FE00802000080
-1000000015,can0,162#00080003EA11F4C6
-1000000015,can0,0A7#1090FA408105E0A0
-1000000015,can0,6E0#0000000000000000
-1000000015,can0,2C1#01F38FC7CA1E1DDC
-1000000015,can0,4E7#0000001503670000
-1000000015,can0,153#00000000000C1002
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,662#4EA0000040000000
-1000000015,can0,107#0000000000000000
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,684#54D677D94154901E
-1000000015,can0,636#249C7980EF882000
-1000000015,can0,2D7#100060D800000008
-1000000015,can0,19C#0220201B82002750
-1000000015,can0,0D0#0A750464FB000000
-1000000015,can0,033#0007D8000C4007D0
-1000000015,can0,274#00F221FB507C8EB9
-1000000015,can0,0C0#6000000000000000
-1000000015,can0,0BA#04779D84100004A0
-1000000015,can0,3E4#00CC000085000000
-1000000015,can0,65C#4008E27530000000
-1000000015,can0,577#00000800000000AE
-1000000015,can0,354#1FFF40000003FA00
-1000000015,can0,5E1#893FE00802000080
-1000000015,can0,00E#2052D60208087532
-1000000015,can0,125#9000415F437D1760
-1000000015,can0,28B#0000000000000000
-1000000015,can0,2E2#18080D4040000118
-1000000015,can0,345#050202C23C774081
-1000000015,can0,430#0031448BE48011A0
-1000000015,can0,0A7#1090FA408105E0A0
-1000000015,can0,130#0001500000000000
-1000000015,can0,03D#0000088000000000
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,193#00080803E8880000
-1000000015,can0,20E#4E2003A0003FAFFF
-1000000015,can0,522#DF7FD00078F0001C
-1000000015,can0,366#7FDDC8020147CE78
-1000000015,can0,580#000000038F080000
-1000000015,can0,434#002000AE83448D70
-1000000015,can0,295#0000000000001840
-1000000015,can0,0D0#12750464FA000000
-1000000015,can0,033#0007D0000C8007D0
-1000000015,can0,6E0#0000000000000000
-1000000015,can0,66C#0000000018000000
-1000000015,can0,498#87FFBFFCEB800305
-1000000015,can0,464#0002400000901D51
-1000000015,can0,230#F1000002EC001C00
-1000000015,can0,585#0040000000020018
-1000000015,can0,2E1#0000000000000004
-1000000015,can0,354#1FFF40000003EB00
-1000000015,can0,00E#2052D60208087532
-1000000015,can0,5E1#893FE00802000080
-1000000015,can0,69E#044004811FC00F82
-1000000015,can0,125#9000415F437CF960
-1000000015,can0,162#00080003EA11F4C6
-1000000015,can0,0A7#1090FA008105E0A0
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,533#ED7FCF7EFFF7EF7F
-1000000015,can0,4FD#000000000200BE00
-1000000015,can0,6E0#0000000000000000
-1000000015,can0,3C1#7B551FBBA8FC292E
-1000000015,can0,153#00000000000C1002
-1000000015,can0,662#4EA0000040000000
-1000000015,can0,19C#061C201B82002750
-1000000015,can0,0D0#1A750464F9000000
-1000000015,can0,107#0000000000000000
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,033#0007C8000CC007D0
-1000000015,can0,274#00F223F9507C8EB9
-1000000015,can0,0C0#6000000000000000
-1000000015,can0,354#1FFF40000003DC00
-1000000015,can0,5E1#893FE00802000080
-1000000015,can0,00E#2052D60208087538
-1000000015,can0,28B#0000000000000000
-1000000015,can0,125#9000415F437CDB60
-1000000015,can0,0A7#1090FA008105E0A0
-1000000015,can0,1CA#3FF9FF8000000C30
-1000000015,can0,FFF#0000000000000000
-1000000015,can0,193#00080803E8880000
-1000000015,can0,20E#4E2003A0003FAFFF
-1000000015,can0,522#DF7FD0007878001C
-1000000015,can0,366#7FDDC8020147CE78
-1000000015,can0,580#0000000387880000
